DATE,TG,RR,WS,HU,PP
2016-12-24,26.4,3.8,13.8,86,1009.1
2016-12-25,26.5,17.6,13.4,86,1009.5
2016-12-26,26.1,5.4,14.8,85,1009.4
2016-12-27,25.5,16.7,13.7,86,1009.4
2016-12-28,25.8,5.2,16.6,83,1010.5
2016-12-29,26.8,1.2,15.5,80,1010.2
2016-12-30,26.1,6.4,17.2,84,1009.6
2016-12-31,25.9,6.4,13.4,86,1009.2
2017-01-01,26.1,7.8,20.3,89,1008.4
2017-01-02,25.9,7.2,14.5,89,1009.0
2017-01-03,25.8,4.3,17.4,90,1008.7
2017-01-04,26.9,1.6,17.5,84,1008.1
2017-01-05,27.3,0.0,13.8,85,1007.5
2017-01-06,27.7,1.2,14.8,84,1006.9
2017-01-07,27.9,6.6,10.5,82,1006.1
2017-01-08,27.9,0.0,15.6,82,1006.5
2017-01-09,27.9,2.4,16.6,84,1007.2
2017-01-10,27.5,0.5,19.5,83,1008.3
2017-01-11,27.3,8.6,17.2,85,1008.5
2017-01-12,27.4,0.2,12.4,85,1008.1
2017-01-13,26.8,2.1,13.8,87,1008.2
2017-01-14,27.0,3.4,15.8,86,1009.4
2017-01-15,26.8,5.2,13.4,86,1009.5
2017-01-16,26.9,0.5,15.5,86,1009.2
2017-01-17,26.8,1.4,16.4,85,1010.0
2017-01-18,26.8,4.9,15.8,86,1010.8
2017-01-19,26.5,14.2,15.0,87,1010.4
2017-01-20,26.5,5.5,15.5,87,1010.5
2017-01-21,25.9,12.6,20.4,88,1011.9
2017-01-22,25.9,17.8,28.3,87,1011.8
2017-01-23,24.8,84.5,23.8,91,1011.6
2017-01-24,23.9,67.9,23.7,90,1012.2
2017-01-25,25.8,8.4,17.7,86,1012.0
2017-01-26,26.0,5.9,18.3,87,1011.3
2017-01-27,25.9,3.4,24.7,86,1010.4
2017-01-28,25.5,5.1,20.7,86,1010.7
2017-01-29,25.3,14.7,16.8,89,1011.1
2017-01-30,25.7,5.3,16.6,88,1010.0
2017-01-31,26.2,2.4,22.4,83,1010.2
2017-02-01,26.9,0.0,19.3,80,1011.2
2017-02-02,26.2,3.7,13.6,85,1011.1
2017-02-03,26.5,1.9,17.6,85,1010.0
2017-02-04,26.6,3.0,16.2,85,1009.2
2017-02-05,26.8,3.7,16.4,85,1009.0
2017-02-06,26.9,5.3,17.4,84,1009.5
2017-02-07,25.8,10.8,15.6,88,1010.4
2017-02-08,26.4,1.5,15.5,84,1010.1
2017-02-09,26.8,0.7,17.3,80,1009.6
2017-02-10,27.0,0.6,23.7,78,1010.1
2017-02-11,26.9,0.4,29.5,77,1011.8
2017-02-12,26.1,1.3,31.5,80,1012.6
2017-02-13,25.9,3.4,29.8,84,1013.3
2017-02-14,25.5,5.4,27.6,86,1013.7
2017-02-15,25.4,11.9,24.6,86,1013.2
2017-02-16,26.2,0.3,29.2,80,1012.0
2017-02-17,26.4,0.7,24.1,82,1011.9
2017-02-18,26.4,0.9,25.1,84,1011.8
2017-02-19,26.6,1.4,26.0,86,1010.2
2017-02-20,27.0,2.5,25.3,84,1009.3
2017-02-21,26.5,4.8,9.7,86,1010.8
2017-02-22,26.8,2.9,20.3,86,1010.5
2017-02-23,26.7,4.9,15.0,83,1011.3
2017-02-24,25.6,8.9,13.7,84,1011.4
2017-02-25,26.1,8.5,16.3,88,1009.9
2017-02-26,26.3,4.0,18.9,85,1008.9
2017-02-27,26.4,3.2,24.2,85,1009.2
2017-02-28,25.7,24.7,21.9,88,1009.9
2017-03-01,25.1,16.9,16.8,91,1009.9
2017-03-02,26.1,9.6,25.6,85,1009.1
2017-03-03,25.8,8.2,20.2,88,1008.5
2017-03-04,26.3,3.1,19.6,85,1008.4
2017-03-05,26.7,1.4,19.2,85,1008.9
2017-03-06,26.5,2.4,15.3,84,1008.8
2017-03-07,26.1,2.4,15.7,85,1009.9
2017-03-08,26.9,1.1,21.4,80,1009.4
2017-03-09,26.8,0.4,25.1,79,1008.9
2017-03-10,27.0,0.0,24.2,79,1009.1
2017-03-11,27.2,6.0,16.9,82,1010.3
2017-03-12,26.8,8.4,10.7,86,1010.7
2017-03-13,26.4,21.5,17.7,85,1010.8
2017-03-14,26.8,1.5,14.0,85,1010.9
2017-03-15,28.0,0.0,19.8,80,1009.1
2017-03-16,27.3,6.8,17.3,83,1009.2
2017-03-17,27.1,7.0,16.3,83,1009.9
2017-03-18,27.3,3.5,17.5,85,1011.1
2017-03-19,26.7,17.1,15.2,82,1011.4
2017-03-20,26.4,5.6,9.7,87,1011.0
2017-03-21,27.3,3.7,15.2,84,1010.0
2017-03-22,27.8,2.0,18.0,84,1009.4
2017-03-23,28.1,1.2,16.1,80,1009.5
2017-03-24,27.9,0.2,15.6,81,1010.3
2017-03-25,27.9,1.6,17.2,83,1010.1
2017-03-26,27.9,5.2,16.5,84,1010.7
2017-03-27,28.0,4.8,21.3,81,1011.0
2017-03-28,26.4,12.1,19.9,87,1011.5
2017-03-29,27.0,3.4,12.5,84,1011.6
2017-03-30,26.4,17.8,13.3,88,1012.2
2017-03-31,27.6,0.6,9.0,85,1010.9
2017-04-01,26.5,8.4,16.0,88,1010.7
2017-04-02,26.8,13.6,17.8,87,1011.0
2017-04-03,27.3,2.0,19.1,86,1010.9
2017-04-04,28.0,2.4,20.3,84,1009.9
2017-04-05,28.1,8.6,17.7,84,1008.6
2017-04-06,27.6,9.1,18.7,85,1008.4
2017-04-07,27.4,6.5,16.6,88,1008.6
2017-04-08,26.9,2.8,12.8,89,1009.0
2017-04-09,27.7,10.5,11.2,86,1008.6
2017-04-10,27.8,4.7,12.1,84,1008.1
2017-04-11,28.4,5.8,11.7,81,1008.2
2017-04-12,27.7,2.6,11.0,84,1009.1
2017-04-13,27.1,7.1,13.1,86,1010.5
2017-04-14,27.9,5.8,18.4,81,1009.5
2017-04-15,27.3,8.4,15.1,87,1009.6
2017-04-16,28.1,9.2,12.9,81,1009.6
2017-04-17,28.2,4.6,16.9,82,1009.7
2017-04-18,26.8,35.5,12.3,86,1010.3
2017-04-19,27.8,2.2,13.0,82,1010.4
2017-04-20,27.4,13.5,11.9,86,1010.4
2017-04-21,27.7,26.8,14.7,84,1010.2
2017-04-22,27.6,12.2,13.7,87,1010.5
2017-04-23,28.2,1.9,11.9,85,1010.2
2017-04-24,27.3,10.2,14.0,87,1010.2
2017-04-25,26.9,15.2,12.6,87,1010.1
2017-04-26,26.9,12.2,15.5,87,1010.4
2017-04-27,27.4,5.6,15.7,83,1010.3
2017-04-28,26.9,5.5,15.8,88,1010.6
2017-04-29,27.2,6.9,11.2,85,1010.9
2017-04-30,27.7,7.4,15.0,83,1010.5
2017-05-01,27.7,7.7,13.8,86,1010.6
2017-05-02,27.9,7.7,13.7,84,1010.7
2017-05-03,28.0,5.5,11.7,83,1010.0
2017-05-04,27.6,6.7,12.6,86,1010.5
2017-05-05,28.0,3.2,12.9,84,1011.2
2017-05-06,27.6,10.8,15.1,82,1011.8
2017-05-07,27.3,9.9,14.7,84,1011.0
2017-05-08,27.6,11.4,15.8,83,1009.4
2017-05-09,27.9,5.7,18.4,84,1008.7
2017-05-10,26.5,17.8,15.4,89,1009.8
2017-05-11,27.8,1.0,16.8,85,1009.4
2017-05-12,27.7,1.3,12.9,86,1008.7
2017-05-13,28.0,4.6,14.6,86,1008.3
2017-05-14,28.5,4.6,18.5,82,1008.0
2017-05-15,28.1,6.6,18.9,85,1007.9
2017-05-16,28.5,9.9,20.9,84,1007.6
2017-05-17,28.8,5.2,20.1,83,1007.9
2017-05-18,27.9,12.5,19.7,85,1009.3
2017-05-19,28.3,3.2,17.9,83,1008.6
2017-05-20,28.1,8.1,17.0,84,1007.7
2017-05-21,27.9,10.6,19.1,87,1007.8
2017-05-22,28.5,2.8,18.0,83,1008.6
2017-05-23,28.5,7.6,21.6,83,1008.6
2017-05-24,27.6,17.0,15.6,86,1008.5
2017-05-25,28.6,12.7,18.2,83,1008.1
2017-05-26,27.8,5.6,17.8,86,1008.1
2017-05-27,27.9,6.2,14.0,87,1007.7
2017-05-28,28.6,7.5,15.8,83,1007.7
2017-05-29,28.4,6.8,17.4,85,1008.3
2017-05-30,27.8,0.4,13.8,85,1009.1
2017-05-31,27.4,35.2,16.7,85,1010.1
2017-06-01,27.4,3.2,16.8,83,1009.7
2017-06-02,28.1,1.4,15.3,81,1010.6
2017-06-03,28.7,0.0,15.5,81,1010.2
2017-06-04,28.9,0.4,19.1,83,1009.5
2017-06-05,28.7,0.2,20.3,84,1009.3
2017-06-06,28.8,0.5,17.1,83,1009.5
2017-06-07,28.7,1.9,16.5,81,1009.6
2017-06-08,28.6,4.2,12.7,82,1008.9
2017-06-09,28.7,1.7,14.9,82,1009.0
2017-06-10,27.5,5.1,15.5,85,1010.2
2017-06-11,28.0,1.4,16.7,82,1010.2
2017-06-12,28.2,4.2,14.2,83,1010.0
2017-06-13,27.9,9.3,18.6,82,1010.4
2017-06-14,27.8,7.6,18.4,83,1011.0
2017-06-15,28.2,2.5,11.8,82,1010.2
2017-06-16,28.3,2.2,13.1,82,1009.5
2017-06-17,27.7,7.7,17.8,83,1009.1
2017-06-18,26.9,16.1,19.6,87,1009.6
2017-06-19,27.6,6.2,19.7,85,1009.5
2017-06-20,28.0,2.0,15.6,82,1009.5
2017-06-21,27.9,1.5,18.4,83,1009.8
2017-06-22,27.5,8.9,19.4,84,1009.8
2017-06-23,27.0,11.4,17.6,86,1009.2
2017-06-24,27.9,3.1,15.1,81,1008.5
2017-06-25,27.0,4.5,12.5,84,1009.3
2017-06-26,27.3,5.5,14.1,82,1010.1
2017-06-27,27.5,3.2,13.8,84,1010.0
2017-06-28,27.8,8.9,12.3,82,1009.9
2017-06-29,27.4,3.5,15.6,85,1009.9
2017-06-30,28.1,0.0,19.9,82,1009.0
2017-07-01,28.0,7.2,18.6,84,1009.0
2017-07-02,27.8,16.2,21.1,83,1009.6
2017-07-03,27.0,1.0,17.3,85,1010.1
2017-07-04,27.7,12.3,18.8,84,1009.9
2017-07-05,26.9,8.9,18.7,86,1011.2
2017-07-06,27.6,3.8,22.4,82,1010.4
2017-07-07,27.5,5.9,21.7,82,1010.7
2017-07-08,27.2,7.7,17.4,84,1010.8
2017-07-09,26.9,5.8,16.4,85,1011.1
2017-07-10,27.5,5.4,16.6,83,1010.2
2017-07-11,26.7,16.9,16.1,86,1010.8
2017-07-12,27.0,7.0,22.3,84,1010.8
2017-07-13,26.9,4.6,21.3,85,1010.3
2017-07-14,26.7,5.1,20.9,82,1010.7
2017-07-15,27.3,0.0,21.8,80,1009.8
2017-07-16,27.6,0.6,29.9,79,1009.2
2017-07-17,27.9,0.1,23.0,81,1009.5
2017-07-18,27.7,0.3,25.2,81,1011.0
2017-07-19,27.8,0.1,17.3,82,1009.8
2017-07-20,27.8,1.2,19.1,82,1009.8
2017-07-21,28.2,0.2,18.9,83,1010.1
2017-07-22,28.4,1.9,20.4,82,1010.3
2017-07-23,28.3,0.6,21.2,82,1009.6
2017-07-24,28.3,1.0,24.0,81,1008.6
2017-07-25,28.2,3.6,23.2,80,1008.1
2017-07-26,27.4,4.5,23.5,83,1008.8
2017-07-27,28.0,0.6,25.7,81,1009.4
2017-07-28,28.4,0.9,19.2,81,1010.5
2017-07-29,28.4,0.1,22.7,82,1009.6
2017-07-30,28.0,4.3,20.1,84,1009.1
2017-07-31,28.1,4.2,23.0,84,1009.9
2017-08-01,27.7,6.6,18.7,83,1010.6
2017-08-02,27.5,7.8,22.9,80,1010.3
2017-08-03,27.9,0.3,25.8,78,1008.8
2017-08-04,28.3,0.1,23.4,78,1008.4
2017-08-05,28.2,2.4,23.1,81,1008.5
2017-08-06,27.7,6.8,21.3,83,1009.3
2017-08-07,27.3,13.8,19.4,84,1010.0
2017-08-08,26.7,11.3,17.6,86,1011.0
2017-08-09,26.6,3.2,18.3,86,1011.0
2017-08-10,27.2,7.0,14.5,83,1010.0
2017-08-11,26.4,15.7,13.6,86,1010.4
2017-08-12,26.4,3.0,13.2,84,1010.9
2017-08-13,26.3,12.0,16.1,86,1011.2
2017-08-14,27.3,5.6,22.1,81,1010.7
2017-08-15,26.3,4.7,17.1,88,1010.5
2017-08-16,26.9,4.8,13.8,84,1008.9
2017-08-17,26.5,10.3,15.2,85,1008.9
2017-08-18,27.3,6.8,15.6,82,1009.5
2017-08-19,27.8,0.3,20.0,82,1009.3
2017-08-20,27.9,2.1,19.8,83,1008.4
2017-08-21,27.1,12.6,17.6,84,1008.7
2017-08-22,27.2,9.6,25.7,82,1009.0
2017-08-23,27.9,3.4,24.4,83,1008.5
2017-08-24,27.7,10.2,20.6,84,1008.5
2017-08-25,27.4,9.5,20.9,83,1008.2
2017-08-26,27.0,9.1,20.5,85,1007.8
2017-08-27,27.3,3.6,21.7,82,1007.7
2017-08-28,27.2,10.3,14.4,86,1008.7
2017-08-29,26.8,8.3,17.8,85,1009.8
2017-08-30,27.2,1.2,15.3,85,1010.2
2017-08-31,27.7,2.3,19.2,84,1010.2
2017-09-01,27.2,7.2,16.0,85,1010.2
2017-09-02,28.0,1.8,16.6,82,1009.2
2017-09-03,27.8,3.2,18.0,82,1009.7
2017-09-04,27.4,12.8,17.4,84,1009.6
2017-09-05,27.0,12.6,17.9,84,1009.7
2017-09-06,26.9,9.6,15.1,85,1009.8
2017-09-07,27.1,6.6,13.6,84,1009.5
2017-09-08,27.2,4.3,16.1,85,1009.4
2017-09-09,27.5,7.9,18.1,82,1008.9
2017-09-10,27.4,4.2,20.0,84,1010.0
2017-09-11,26.7,3.1,11.8,87,1010.7
2017-09-12,28.0,2.4,12.8,84,1010.0
2017-09-13,28.1,5.4,12.8,80,1009.7
2017-09-14,27.1,7.2,16.3,85,1008.9
2017-09-15,27.0,11.3,20.9,86,1009.1
2017-09-16,27.4,0.4,17.2,83,1010.4
2017-09-17,27.1,20.1,22.2,85,1011.6
2017-09-18,27.0,2.2,13.7,84,1011.7
2017-09-19,26.6,10.6,12.9,88,1011.0
2017-09-20,27.1,3.1,20.0,81,1010.2
2017-09-21,27.4,0.1,16.6,80,1009.3
2017-09-22,27.9,2.2,17.6,82,1009.8
2017-09-23,27.7,1.3,17.0,81,1010.5
2017-09-24,28.2,0.9,18.1,80,1009.1
2017-09-25,27.6,12.3,14.3,85,1008.5
2017-09-26,27.1,3.8,10.5,88,1009.8
2017-09-27,27.5,8.5,17.7,85,1010.4
2017-09-28,27.2,19.4,12.2,85,1009.8
2017-09-29,27.0,12.3,15.8,85,1010.5
2017-09-30,27.2,7.0,15.2,87,1011.0
2017-10-01,26.9,7.9,12.4,87,1010.1
2017-10-02,27.4,3.9,14.8,84,1008.9
2017-10-03,26.9,5.3,11.3,85,1009.5
2017-10-04,26.4,9.9,17.7,87,1009.9
2017-10-05,27.0,1.0,12.6,86,1009.2
2017-10-06,27.4,3.3,10.4,84,1008.7
2017-10-07,27.2,3.1,11.3,86,1008.3
2017-10-08,27.0,10.3,14.8,86,1007.6
2017-10-09,26.9,20.8,17.5,85,1006.9
2017-10-10,27.4,7.0,17.0,84,1007.0
2017-10-11,27.8,3.7,14.9,85,1007.5
2017-10-12,26.7,38.0,16.3,86,1008.8
2017-10-13,27.0,3.1,15.5,81,1008.4
2017-10-14,28.0,0.0,15.6,83,1007.9
2017-10-15,28.0,5.2,14.2,87,1008.8
2017-10-16,28.1,0.4,17.9,84,1009.1
2017-10-17,28.5,0.0,13.5,84,1008.6
2017-10-18,28.7,1.0,10.5,82,1009.3
2017-10-19,28.4,1.1,10.4,85,1010.6
2017-10-20,28.9,5.0,12.7,82,1011.2
2017-10-21,27.9,6.8,13.2,84,1011.0
2017-10-22,27.4,7.8,15.3,88,1010.2
2017-10-23,27.5,0.4,19.5,88,1010.9
2017-10-24,27.4,1.0,11.9,88,1011.6
2017-10-25,27.6,7.8,14.5,83,1011.8
2017-10-26,27.0,5.2,16.3,86,1010.8
2017-10-27,26.8,1.3,15.9,87,1009.7
2017-10-28,27.5,1.6,15.1,85,1009.4
2017-10-29,26.4,11.5,13.0,87,1010.0
2017-10-30,26.3,4.2,14.2,86,1009.4
2017-10-31,26.2,14.9,14.9,88,1009.3
2017-11-01,27.2,1.7,11.3,85,1008.2
2017-11-02,27.5,7.8,17.3,84,1006.8
2017-11-03,27.3,10.1,17.3,84,1006.8
2017-11-04,27.4,7.6,22.7,82,1007.1
2017-11-05,27.5,20.9,17.2,81,1007.1
2017-11-06,27.1,17.1,8.9,84,1007.2
2017-11-07,26.7,20.0,10.0,87,1008.1
2017-11-08,27.2,2.1,16.1,85,1007.9
2017-11-09,26.6,7.1,13.4,87,1008.0
2017-11-10,26.7,10.3,11.5,87,1008.4
2017-11-11,26.8,3.8,17.6,87,1008.7
2017-11-12,27.0,7.6,16.3,88,1008.5
2017-11-13,26.7,18.9,12.3,86,1007.8
2017-11-14,25.9,17.1,18.4,89,1008.8
2017-11-15,27.1,3.9,10.2,86,1008.8
2017-11-16,27.4,12.6,16.5,83,1008.6
2017-11-17,26.9,3.7,14.0,84,1008.3
2017-11-18,27.3,6.1,10.0,83,1008.2
2017-11-19,27.3,1.0,13.4,85,1008.5
2017-11-20,27.1,2.2,16.3,86,1008.8
2017-11-21,26.4,9.9,13.9,88,1008.0
2017-11-22,27.5,2.5,12.5,82,1006.8
2017-11-23,26.2,8.8,15.3,88,1007.9
2017-11-24,26.1,10.2,15.0,89,1008.6
2017-11-25,27.0,7.9,15.2,83,1008.7
2017-11-26,25.7,10.6,15.5,90,1008.6
2017-11-27,25.6,8.7,18.8,90,1007.4
2017-11-28,26.5,3.6,20.8,87,1007.2
2017-11-29,26.4,14.1,23.2,88,1007.1
2017-11-30,26.9,0.2,26.3,85,1006.5
2017-12-01,27.0,0.7,15.7,86,1007.2
2017-12-02,27.5,3.9,13.1,85,1007.5
2017-12-03,27.5,5.9,10.2,87,1007.5
2017-12-04,27.4,6.5,9.7,88,1007.3
2017-12-05,27.6,8.4,16.3,88,1008.0
2017-12-06,27.1,9.9,12.7,86,1008.7
2017-12-07,26.4,5.0,14.0,88,1009.7
2017-12-08,26.2,7.1,18.3,87,1010.4
2017-12-09,25.6,2.4,22.0,86,1011.1
2017-12-10,27.0,2.2,14.5,81,1011.4
2017-12-11,26.6,4.6,14.3,84,1011.5
2017-12-12,25.8,8.3,13.0,87,1011.3
2017-12-13,25.9,17.1,12.4,88,1011.3
2017-12-14,26.5,4.7,15.9,85,1010.9
2017-12-15,26.4,10.1,11.5,85,1010.9
2017-12-16,26.4,3.4,12.8,84,1011.4
2017-12-17,26.5,1.8,23.3,82,1011.9
2017-12-18,26.8,0.0,28.7,78,1011.5
2017-12-19,26.0,0.3,30.4,82,1011.1
2017-12-20,26.0,0.4,26.1,83,1011.5
2017-12-21,26.5,1.4,22.5,82,1010.0
2017-12-22,26.9,10.2,17.8,81,1008.2
2017-12-23,26.7,4.8,22.8,86,1006.7
2017-12-24,25.8,10.0,17.9,88,1007.7
2017-12-25,26.7,2.5,13.7,84,1008.0
2017-12-26,26.2,5.6,13.2,85,1009.0
2017-12-27,26.2,4.0,13.1,87,1009.2
2017-12-28,26.8,1.3,16.8,86,1009.0
2017-12-29,26.7,6.3,22.2,85,1009.2
2017-12-30,25.8,8.6,23.7,88,1009.0
2017-12-31,25.3,27.7,23.3,89,1008.0
2018-01-01,24.6,15.7,13.1,92,1007.9
2018-01-02,25.5,4.2,22.8,88,1007.7
2018-01-03,25.5,5.6,15.2,90,1008.1
2018-01-04,26.4,4.4,17.8,87,1008.0
2018-01-05,26.0,1.7,9.7,88,1008.5
2018-01-06,27.1,0.2,14.3,85,1008.5
2018-01-07,26.6,2.3,16.3,88,1009.5
2018-01-08,26.5,4.8,15.1,87,1010.0
2018-01-09,26.1,11.6,13.1,85,1011.0
2018-01-10,24.8,25.1,21.1,89,1011.7
2018-01-11,23.8,50.6,24.5,89,1011.4
2018-01-12,23.3,33.9,21.7,90,1011.4
2018-01-13,23.3,36.4,16.9,89,1011.5
2018-01-14,23.6,4.7,20.5,86,1010.5
2018-01-15,24.7,0.3,20.1,87,1009.4
2018-01-16,25.6,1.0,16.9,87,1008.9
2018-01-17,26.3,0.9,22.9,85,1008.2
2018-01-18,26.4,0.8,23.8,83,1008.5
2018-01-19,25.9,6.5,17.0,87,1008.8
2018-01-20,25.8,4.8,12.5,88,1008.2
2018-01-21,26.5,4.7,13.8,85,1007.6
2018-01-22,26.4,4.1,15.6,86,1007.1
2018-01-23,26.2,11.9,17.8,87,1007.1
2018-01-24,25.9,13.7,17.7,87,1007.0
2018-01-25,26.4,2.8,13.0,84,1006.7
2018-01-26,26.1,5.6,15.2,87,1007.4
2018-01-27,26.7,0.9,16.0,87,1007.8
2018-01-28,26.7,0.8,15.5,84,1008.7
2018-01-29,27.0,2.4,14.6,86,1009.6
2018-01-30,26.8,0.9,18.3,84,1009.5
2018-01-31,26.9,4.9,18.1,85,1010.0
2018-02-01,26.8,5.8,20.9,84,1010.3
2018-02-02,25.9,2.6,26.8,87,1011.0
2018-02-03,26.2,0.7,27.6,82,1011.2
2018-02-04,26.2,1.8,32.2,79,1011.7
2018-02-05,25.8,0.2,29.9,78,1012.8
2018-02-06,25.7,0.0,26.9,78,1012.2
2018-02-07,25.5,1.0,27.2,79,1011.7
2018-02-08,25.5,0.3,24.2,77,1011.1
2018-02-09,25.6,0.0,25.7,75,1011.1
2018-02-10,25.7,0.0,25.9,78,1011.8
2018-02-11,25.8,0.0,28.1,76,1012.4
2018-02-12,25.9,0.0,28.0,77,1013.7
2018-02-13,25.9,1.3,22.7,81,1013.9
2018-02-14,26.1,1.0,23.4,82,1013.7
2018-02-15,26.9,0.8,15.5,81,1013.0
2018-02-16,27.0,0.4,17.7,81,1010.6
2018-02-17,26.6,6.0,13.0,83,1010.1
2018-02-18,26.7,1.1,20.4,79,1009.6
2018-02-19,27.0,0.5,20.2,78,1009.3
2018-02-20,27.4,0.0,23.7,77,1008.7
2018-02-21,27.6,0.5,20.4,75,1007.9
2018-02-22,28.0,0.3,24.2,74,1008.3
2018-02-23,26.4,6.9,18.2,83,1010.3
2018-02-24,26.7,0.9,28.3,81,1010.7
2018-02-25,26.9,2.5,24.8,81,1009.7
2018-02-26,26.6,0.4,23.3,80,1009.5
2018-02-27,27.2,1.3,21.9,79,1008.9
2018-02-28,27.6,1.4,17.3,80,1008.8
2018-03-01,27.3,1.8,15.2,81,1009.1
2018-03-02,27.7,0.6,16.1,79,1008.1
2018-03-03,27.1,13.7,13.3,82,1008.6
2018-03-04,27.2,1.9,14.9,83,1008.6
2018-03-05,27.6,2.3,19.1,78,1009.3
2018-03-06,27.1,7.5,15.1,82,1009.1
2018-03-07,26.8,16.6,20.4,83,1009.3
2018-03-08,27.0,1.7,25.1,83,1008.8
2018-03-09,27.3,2.8,26.3,80,1008.9
2018-03-10,26.4,9.8,26.6,84,1009.8
2018-03-11,26.9,0.9,25.4,82,1010.2
2018-03-12,26.4,1.6,22.1,85,1010.5
2018-03-13,26.8,1.8,24.0,84,1010.7
2018-03-14,27.6,0.8,24.0,80,1009.9
2018-03-15,27.7,3.2,18.3,81,1010.1
2018-03-16,27.6,3.1,16.5,81,1009.9
2018-03-17,27.5,1.5,17.1,83,1009.9
2018-03-18,27.6,1.8,21.1,80,1010.1
2018-03-19,27.9,1.1,17.9,78,1009.7
2018-03-20,27.2,9.7,13.0,80,1009.5
2018-03-21,27.2,2.6,15.3,81,1008.8
2018-03-22,27.8,0.7,21.4,78,1008.0
2018-03-23,27.6,0.5,19.8,76,1008.9
2018-03-24,28.0,0.8,20.0,74,1010.8
2018-03-25,26.7,1.8,19.1,82,1011.9
2018-03-26,26.4,21.7,16.1,86,1011.3
2018-03-27,25.6,16.9,14.5,89,1010.8
2018-03-28,26.7,2.6,13.5,87,1010.2
2018-03-29,27.1,2.1,11.9,85,1010.0
2018-03-30,26.9,11.6,13.8,85,1009.7
2018-03-31,26.8,7.8,15.6,86,1009.3
2018-04-01,26.6,5.0,15.5,84,1009.2
2018-04-02,27.2,4.0,13.8,84,1009.5
2018-04-03,27.4,0.8,13.5,81,1009.4
2018-04-04,27.5,0.0,17.3,80,1008.4
2018-04-05,27.6,0.7,16.7,82,1007.6
2018-04-06,27.6,1.5,14.4,82,1008.7
2018-04-07,27.4,1.5,15.3,82,1009.3
2018-04-08,27.1,3.1,23.9,83,1009.8
2018-04-09,27.3,4.0,22.8,83,1009.7
2018-04-10,27.1,2.8,17.4,85,1009.2
2018-04-11,27.7,4.4,16.9,82,1008.5
2018-04-12,27.6,6.4,15.5,85,1008.6
2018-04-13,27.0,21.5,22.1,86,1008.6
2018-04-14,26.8,3.7,13.4,86,1008.2
2018-04-15,26.9,12.5,15.5,87,1008.6
2018-04-16,26.0,14.9,11.5,89,1010.3
2018-04-17,27.0,10.1,15.3,85,1010.3
2018-04-18,27.1,10.7,17.3,87,1009.8
2018-04-19,26.9,11.0,14.5,86,1008.8
2018-04-20,27.2,3.1,15.4,85,1009.1
2018-04-21,26.8,8.4,13.8,87,1009.1
2018-04-22,27.4,6.2,13.4,86,1008.2
2018-04-23,27.0,11.8,12.2,86,1008.8
2018-04-24,27.5,6.6,17.1,86,1008.9
2018-04-25,28.1,6.4,15.5,84,1008.7
2018-04-26,27.4,10.3,8.9,86,1008.8
2018-04-27,27.0,9.9,13.2,89,1010.2
2018-04-28,27.9,4.5,14.5,85,1010.1
2018-04-29,28.2,4.8,14.3,84,1009.2
2018-04-30,27.6,12.9,14.0,86,1009.7
2018-05-01,26.7,6.4,11.5,88,1011.0
2018-05-02,27.4,5.0,9.0,85,1010.8
2018-05-03,27.9,4.7,13.0,81,1010.7
2018-05-04,27.5,3.1,10.8,82,1010.8
2018-05-05,27.8,3.7,14.1,84,1011.5
2018-05-06,28.2,2.8,17.7,83,1011.0
2018-05-07,28.3,4.5,17.0,81,1010.1
2018-05-08,28.8,1.0,17.8,79,1009.5
2018-05-09,28.7,2.7,17.1,80,1009.9
2018-05-10,27.8,7.2,14.3,82,1010.1
2018-05-11,27.7,7.5,10.5,82,1009.7
2018-05-12,27.5,10.0,14.5,82,1009.6
2018-05-13,27.2,14.0,13.2,84,1009.4
2018-05-14,27.3,10.3,12.1,84,1008.8
2018-05-15,27.1,6.5,10.1,86,1007.9
2018-05-16,27.4,15.2,13.4,86,1007.6
2018-05-17,27.6,4.2,12.4,85,1007.4
2018-05-18,27.1,3.7,8.7,87,1007.3
2018-05-19,27.1,12.1,12.1,86,1007.3
2018-05-20,27.1,7.3,12.2,85,1008.1
2018-05-21,27.5,6.0,11.8,84,1008.1
2018-05-22,27.2,13.8,13.8,86,1008.2
2018-05-23,26.9,28.9,13.7,85,1008.8
2018-05-24,28.0,1.6,16.0,81,1007.9
2018-05-25,27.6,4.1,12.4,82,1007.9
2018-05-26,27.0,13.0,10.1,85,1009.0
2018-05-27,26.9,11.5,11.7,86,1009.5
2018-05-28,27.7,1.9,15.3,84,1009.3
2018-05-29,27.7,5.7,11.2,84,1009.2
2018-05-30,27.6,9.7,21.3,84,1009.3
2018-05-31,27.4,17.3,15.9,86,1009.9
2018-06-01,27.5,2.8,15.3,84,1010.1
2018-06-02,27.2,1.8,12.1,88,1009.3
2018-06-03,28.5,0.9,11.8,81,1008.3
2018-06-04,28.6,1.8,15.9,82,1008.3
2018-06-05,28.1,6.0,19.4,85,1009.6
2018-06-06,28.8,1.2,19.2,84,1009.6
2018-06-07,28.5,2.4,13.4,84,1009.1
2018-06-08,28.1,2.6,16.1,84,1009.5
2018-06-09,28.9,0.2,23.7,80,1009.9
2018-06-10,28.9,0.6,25.2,82,1010.5
2018-06-11,28.2,3.4,23.1,84,1011.0
2018-06-12,28.7,1.4,23.0,82,1010.2
2018-06-13,27.4,2.4,14.9,88,1009.7
