DATE,TG,RR,WS,HU,PP
2023-11-13,3.2,0.0,34.6,60,997.2
2023-11-14,5.5,0.2,34.7,68,1001.8
2023-11-15,3.9,0.7,27.8,78,1008.8
2023-11-16,4.3,0.0,30.9,83,1009.0
2023-11-17,4.4,1.7,22.7,78,1010.4
2023-11-18,3.8,1.2,19.6,85,1005.8
2023-11-19,-0.3,0.0,8.0,86,1010.2
2023-11-20,4.0,20.9,39.7,94,1011.6
2023-11-21,6.2,13.9,42.2,83,988.5
2023-11-22,2.6,4.5,47.2,65,987.2
2023-11-23,-0.4,0.9,34.5,73,1016.4
2023-11-24,1.3,0.1,31.6,69,1025.3
2023-11-25,4.3,0.2,22.4,91,1016.5
2023-11-26,4.2,0.0,12.2,91,1014.8
2023-11-27,5.3,15.6,26.4,91,1015.3
2023-11-28,0.8,2.5,13.0,95,1015.3
2023-11-29,1.3,1.2,14.8,90,1023.9
2023-11-30,-0.7,0.2,22.3,88,1030.8
2023-12-01,-2.4,0.0,17.9,80,1026.8
2023-12-02,-4.1,0.0,11.2,73,1022.3
2023-12-03,-1.9,3.9,21.1,68,1018.5
2023-12-04,0.3,0.7,23.7,67,1019.5
2023-12-05,-0.4,0.4,23.4,69,1017.6
2023-12-06,-1.2,0.0,27.0,60,1013.4
2023-12-07,0.1,0.0,26.7,57,1008.9
2023-12-08,-4.0,0.0,12.3,66,1009.8
2023-12-09,-3.0,0.0,15.2,69,1004.5
2023-12-10,-2.8,0.2,9.2,80,1005.7
2023-12-11,1.0,3.3,16.4,86,1008.0
2023-12-12,-3.3,8.0,25.0,84,1005.8
2023-12-13,5.1,22.8,30.6,95,974.3
2023-12-14,2.0,10.3,49.9,74,974.0
2023-12-15,2.7,6.0,39.7,72,981.9
2023-12-16,2.3,1.5,36.4,72,992.6
2023-12-17,1.4,6.6,15.6,92,992.8
2023-12-18,0.1,3.1,13.8,90,995.3
2023-12-19,0.2,8.4,28.2,76,1001.2
2023-12-20,0.8,6.0,24.2,86,990.2
2023-12-21,-2.6,4.6,33.1,67,999.4
2023-12-22,-7.6,0.2,10.4,63,1005.9
2023-12-23,-4.8,6.6,21.1,63,997.1
2023-12-24,-3.1,0.0,30.2,73,996.3
2023-12-25,-3.3,0.0,20.3,71,1004.5
2023-12-26,-2.3,27.8,21.7,80,1008.2
2023-12-27,-3.8,0.0,13.4,87,1003.0
2023-12-28,-4.7,2.1,12.5,80,1003.1
2023-12-29,-4.0,0.3,6.7,83,1005.3
2023-12-30,-2.4,0.2,26.0,78,1006.3
2023-12-31,-6.2,0.0,21.7,71,1005.5
2024-01-01,-1.8,7.1,17.8,76,988.7
2024-01-02,2.4,0.0,21.8,83,985.3
2024-01-03,1.9,4.5,20.3,79,994.1
2024-01-04,-1.9,0.0,19.8,70,1001.9
2024-01-05,0.0,2.6,22.7,83,1005.1
2024-01-06,-1.1,0.1,22.5,81,1016.2
2024-01-07,5.9,9.5,35.3,88,1018.3
2024-01-08,7.3,9.6,36.7,93,1019.8
2024-01-09,7.0,15.1,37.7,88,1025.0
2024-01-10,6.5,1.1,31.9,82,1032.7
2024-01-11,6.8,32.8,34.3,91,1030.5
2024-01-12,4.0,7.8,18.7,95,1026.2
2024-01-13,2.4,1.5,10.0,98,1029.3
2024-01-14,-3.8,0.0,11.8,84,1032.6
2024-01-15,-4.9,0.5,15.8,66,1022.4
2024-01-16,-5.9,0.0,32.1,58,1021.5
2024-01-17,-6.3,0.2,23.7,63,1017.1
2024-01-18,-8.5,4.6,21.1,63,1008.0
2024-01-19,-6.8,0.4,35.5,55,994.8
2024-01-20,0.6,3.8,39.5,84,973.3
2024-01-21,-3.0,0.0,15.5,90,969.1
2024-01-22,-5.8,0.0,20.9,78,979.8
2024-01-23,-0.9,6.4,16.6,84,980.8
2024-01-24,2.4,5.4,26.8,85,984.8
2024-01-25,2.1,10.0,48.5,80,972.2
2024-01-26,-1.5,3.0,31.1,65,973.6
2024-01-27,-1.0,5.5,32.6,69,977.0
2024-01-28,-2.2,4.0,31.2,80,974.8
2024-01-29,0.1,6.0,33.2,76,986.4
2024-01-30,-2.1,1.7,26.7,72,985.5
2024-01-31,-2.0,1.8,53.6,71,985.8
2024-02-01,1.9,2.2,19.2,86,996.5
2024-02-02,0.3,6.5,40.2,78,978.4
2024-02-03,-2.9,1.2,33.3,70,989.4
2024-02-04,-7.0,0.3,17.7,78,998.9
2024-02-05,-7.3,0.3,20.2,71,1003.2
2024-02-06,-4.6,0.1,29.1,68,1011.7
2024-02-07,-5.6,0.0,20.2,81,1014.7
2024-02-08,-9.5,0.0,10.0,70,1010.6
2024-02-09,-8.4,0.0,17.5,68,1004.0
2024-02-10,-3.9,1.3,29.5,62,999.0
2024-02-11,-1.7,0.2,28.2,69,993.7
2024-02-12,-1.4,1.9,17.7,81,990.5
2024-02-13,-1.5,0.0,24.0,82,1001.5
2024-02-14,-2.8,0.2,18.2,83,1007.3
2024-02-15,0.6,1.0,12.0,93,1009.6
2024-02-16,0.1,0.0,18.7,85,1012.6
2024-02-17,4.3,3.2,34.2,81,1004.1
2024-02-18,5.0,7.3,24.4,94,1000.9
2024-02-19,3.0,12.6,33.4,94,994.3
2024-02-20,1.3,2.3,17.1,90,984.2
2024-02-21,0.1,5.0,22.9,87,961.8
2024-02-22,-0.2,2.1,17.0,83,963.2
2024-02-23,-0.7,0.0,17.0,82,982.2
2024-02-24,-3.4,0.0,13.5,81,998.1
2024-02-25,-3.7,1.2,19.3,78,1008.6
2024-02-26,4.5,31.1,34.0,96,986.1
2024-02-27,1.5,6.2,35.4,84,983.4
2024-02-28,-2.4,0.1,11.4,77,989.3
2024-02-29,-3.3,0.0,13.4,55,986.8
2024-03-01,-4.7,0.0,26.8,65,1012.4
2024-03-02,-4.2,0.0,13.0,64,1022.6
2024-03-03,-3.2,0.0,13.1,68,1011.8
2024-03-04,1.6,7.0,20.4,85,994.2
2024-03-05,5.5,2.3,28.1,78,1000.0
2024-03-06,6.7,7.5,35.9,83,1004.3
2024-03-07,5.6,4.7,30.5,87,1010.9
2024-03-08,7.1,1.4,42.8,83,1013.3
2024-03-09,4.9,0.1,21.1,80,1017.5
2024-03-10,2.7,0.0,16.2,75,1015.7
2024-03-11,1.1,0.0,13.8,69,1010.4
2024-03-12,1.3,0.3,8.9,79,1002.4
2024-03-13,2.1,0.0,15.8,81,997.0
2024-03-14,0.7,1.9,14.7,72,1003.5
2024-03-15,1.4,23.4,34.9,84,1004.4
2024-03-16,2.3,0.6,18.8,90,1001.8
2024-03-17,3.2,5.7,20.7,89,987.3
2024-03-18,3.9,21.7,25.2,93,983.2
2024-03-19,1.1,0.9,37.7,69,992.1
2024-03-20,1.6,23.5,38.5,84,994.9
2024-03-21,1.7,14.8,28.2,95,969.6
2024-03-22,0.3,0.7,31.9,78,998.7
2024-03-23,0.4,0.0,23.9,74,1019.6
2024-03-24,0.5,0.0,20.5,70,1016.9
2024-03-25,-2.7,0.0,14.7,68,1017.6
2024-03-26,-0.5,2.9,19.7,72,1006.6
2024-03-27,-1.6,0.0,16.6,59,1007.4
2024-03-28,-1.3,0.0,18.0,66,1005.3
2024-03-29,0.1,0.0,20.9,64,1006.3
2024-03-30,-0.9,0.0,26.5,60,1010.5
2024-03-31,-2.7,0.0,33.0,59,1020.5
2024-04-01,-3.6,0.0,28.2,48,1025.0
2024-04-02,-0.8,1.7,19.8,56,1024.0
2024-04-03,0.2,0.6,10.8,70,1022.2
2024-04-04,0.8,7.3,21.7,82,1013.2
2024-04-05,1.3,3.1,22.6,68,1011.6
2024-04-06,-2.1,0.0,25.9,53,1003.7
2024-04-07,-0.3,0.0,31.6,59,990.4
2024-04-08,1.4,0.0,24.1,65,996.0
2024-04-09,0.7,1.5,13.0,79,1003.2
2024-04-10,3.1,0.7,17.3,74,999.4
2024-04-11,3.0,8.0,16.6,94,987.8
2024-04-12,1.6,0.4,22.2,83,993.2
2024-04-13,-2.0,0.0,15.9,66,1001.9
2024-04-14,1.5,0.6,27.7,63,994.2
2024-04-15,0.3,0.0,24.9,63,1014.4
2024-04-16,0.3,4.5,25.9,69,1021.5
2024-04-17,2.7,5.9,32.1,89,1012.0
2024-04-18,2.0,2.5,16.9,88,1013.6
2024-04-19,1.5,6.4,35.7,83,1016.8
2024-04-20,7.7,23.1,35.3,97,1008.4
2024-04-21,5.5,3.0,31.0,75,1019.1
2024-04-22,4.7,0.0,8.0,85,1032.8
2024-04-23,5.8,0.0,6.2,81,1031.0
2024-04-24,7.7,0.6,7.0,89,1020.8
2024-04-25,6.3,0.0,18.9,85,1019.0
2024-04-26,4.8,0.0,18.7,76,1018.9
2024-04-27,4.5,0.0,17.7,68,1015.4
2024-04-28,5.7,2.5,11.7,71,1014.5
2024-04-29,5.1,0.2,16.8,74,1015.9
2024-04-30,4.8,0.0,23.1,73,1018.7
2024-05-01,4.8,0.0,11.9,75,1019.4
2024-05-02,5.9,9.0,21.1,92,1020.5
2024-05-03,5.9,11.6,23.4,95,1013.9
2024-05-04,4.9,0.3,12.9,67,1008.4
2024-05-05,4.8,3.4,24.3,77,1004.5
2024-05-06,4.6,2.3,22.4,75,1005.7
2024-05-07,4.1,8.3,22.9,82,1006.1
2024-05-08,4.4,0.9,16.6,72,1013.4
2024-05-09,5.3,0.0,11.7,68,1017.3
2024-05-10,7.8,6.5,23.4,79,1004.1
2024-05-11,9.3,2.5,24.2,84,1004.0
2024-05-12,8.4,7.9,20.4,91,1000.1
2024-05-13,6.4,1.2,18.6,83,1007.5
2024-05-14,5.4,0.0,13.8,78,1012.2
2024-05-15,6.3,3.5,9.8,83,1011.8
2024-05-16,6.5,3.1,16.9,83,1014.9
2024-05-17,5.6,1.6,22.5,65,1016.0
2024-05-18,5.4,0.2,21.2,64,1016.8
2024-05-19,4.8,6.6,29.8,82,1008.7
2024-05-20,6.8,0.8,24.8,73,1003.4
2024-05-21,5.8,0.8,25.8,72,1007.4
2024-05-22,5.9,1.2,24.9,71,1010.3
2024-05-23,6.3,8.0,23.4,79,1015.0
2024-05-24,7.9,50.1,46.1,97,1007.7
2024-05-25,9.6,0.0,43.7,79,1007.6
2024-05-26,11.0,0.8,23.8,81,1012.7
2024-05-27,10.8,0.3,14.5,81,1010.6
2024-05-28,8.8,6.3,18.7,93,1007.4
2024-05-29,7.1,2.3,20.4,78,1014.1
2024-05-30,7.9,5.1,21.7,83,1009.6
2024-05-31,7.5,9.8,22.3,93,1010.4
2024-06-01,8.3,3.2,21.6,91,1010.7
2024-06-02,6.7,3.4,37.5,70,1006.0
2024-06-03,4.9,3.5,26.0,65,1007.4
2024-06-04,5.3,1.5,38.4,61,1012.5
2024-06-05,5.6,0.7,33.4,68,1014.8
2024-06-06,5.7,0.8,37.8,66,1011.3
2024-06-07,6.6,0.6,34.7,70,1013.4
2024-06-08,6.8,0.1,24.8,71,1014.9
2024-06-09,7.7,0.0,14.2,69,1018.6
2024-06-10,8.1,0.0,14.0,76,1022.5
2024-06-11,8.0,0.0,11.8,79,1021.1
2024-06-12,9.8,5.0,29.6,86,1006.9
2024-06-13,11.1,20.1,26.4,83,1000.2
2024-06-14,9.7,0.0,11.7,84,1013.2
2024-06-15,10.5,0.0,11.8,85,1015.5
2024-06-16,9.1,0.6,18.4,89,1016.1
2024-06-17,8.2,0.1,12.7,90,1019.6
2024-06-18,8.8,1.1,18.9,87,1014.8
2024-06-19,8.1,22.1,20.3,95,1000.8
2024-06-20,9.2,3.4,13.4,86,1001.1
2024-06-21,11.2,0.5,17.7,77,996.7
2024-06-22,9.8,9.6,16.7,92,989.2
2024-06-23,8.9,3.4,24.7,84,996.2
2024-06-24,8.5,1.9,20.9,80,998.7
2024-06-25,8.5,2.0,22.5,80,1003.7
2024-06-26,9.0,3.2,11.4,83,1006.6
2024-06-27,8.9,0.0,25.9,86,1008.4
2024-06-28,8.0,0.6,28.7,81,1009.3
2024-06-29,8.9,0.0,20.0,83,1011.4
2024-06-30,10.1,15.6,41.1,90,1000.4
2024-07-01,10.0,0.5,23.5,77,1002.1
2024-07-02,9.9,4.4,12.7,86,1000.5
2024-07-03,10.4,9.7,15.1,90,991.4
2024-07-04,10.4,0.4,16.6,79,1000.1
2024-07-05,10.7,0.2,15.9,74,1005.5
2024-07-06,10.1,0.0,17.9,73,1006.9
2024-07-07,9.9,0.0,16.9,79,1007.9
2024-07-08,9.6,0.2,14.7,82,1012.3
2024-07-09,10.5,0.3,15.6,81,1015.0
2024-07-10,10.8,2.0,20.7,86,1014.2
2024-07-11,11.1,7.8,27.0,92,1009.1
2024-07-12,12.1,6.9,30.8,92,1008.2
2024-07-13,11.5,29.3,30.4,97,1009.9
2024-07-14,11.7,12.2,30.3,93,1012.3
2024-07-15,12.2,4.7,11.4,84,1012.0
2024-07-16,11.0,0.3,11.8,88,1009.4
2024-07-17,10.7,3.2,6.4,93,1007.4
2024-07-18,11.3,9.0,20.3,96,1004.0
2024-07-19,11.2,7.5,18.2,81,1006.8
2024-07-20,10.1,0.0,13.9,89,1005.6
2024-07-21,9.9,1.5,27.0,80,1000.2
2024-07-22,9.5,3.9,27.7,85,1001.5
2024-07-23,10.4,8.9,21.2,90,1004.8
2024-07-24,11.6,9.4,19.8,94,998.6
2024-07-25,11.1,6.3,10.9,92,993.3
2024-07-26,11.5,0.0,18.7,89,994.1
2024-07-27,10.8,4.8,20.9,90,999.5
2024-07-28,10.7,17.3,25.7,95,998.4
2024-07-29,12.0,3.4,24.7,82,991.7
2024-07-30,10.1,1.7,18.1,84,1004.8
2024-07-31,11.7,10.9,34.7,87,1001.2
2024-08-01,10.9,25.7,18.2,89,997.3
2024-08-02,10.9,2.3,20.6,78,991.8
2024-08-03,12.8,0.0,28.5,64,993.7
2024-08-04,12.6,11.2,25.7,73,992.9
2024-08-05,12.1,19.5,18.4,91,988.5
2024-08-06,11.9,6.8,13.4,85,996.1
2024-08-07,11.0,0.0,12.9,86,998.5
2024-08-08,9.0,0.8,11.7,92,994.6
2024-08-09,10.1,0.0,15.1,83,991.9
2024-08-10,9.9,0.5,8.3,86,1001.2
2024-08-11,11.2,1.1,10.7,83,1011.3
2024-08-12,11.6,1.9,18.8,81,1001.4
2024-08-13,9.1,5.8,19.3,89,989.0
2024-08-14,9.5,7.7,18.1,88,985.6
2024-08-15,9.1,19.1,26.4,97,979.5
2024-08-16,10.2,2.4,20.5,82,983.9
2024-08-17,8.4,0.0,24.1,78,987.6
2024-08-18,7.6,0.0,17.4,72,996.0
2024-08-19,7.3,0.0,29.6,74,994.8
2024-08-20,9.0,0.0,17.3,74,997.6
2024-08-21,8.4,7.0,24.1,79,985.9
2024-08-22,7.3,0.3,28.8,76,985.8
2024-08-23,7.1,1.0,37.1,75,988.3
2024-08-24,7.7,0.0,31.7,75,993.2
2024-08-25,7.3,0.0,23.8,74,999.0
2024-08-26,7.8,0.2,14.9,77,999.9
2024-08-27,9.8,1.7,17.6,81,998.3
2024-08-28,8.7,0.0,17.7,82,998.4
2024-08-29,7.9,0.0,13.4,81,1006.7
2024-08-30,10.5,9.0,34.3,89,1005.2
2024-08-31,12.1,28.4,36.6,97,996.2
2024-09-01,10.8,8.4,34.1,85,998.1
2024-09-02,9.7,8.8,28.3,93,1000.2
2024-09-03,7.9,0.8,19.1,82,1011.1
2024-09-04,9.0,5.9,38.5,91,1010.9
2024-09-05,10.5,9.1,37.4,86,1009.5
2024-09-06,10.0,2.4,29.2,82,1015.0
2024-09-07,9.7,2.4,25.4,83,1006.3
2024-09-08,6.6,1.6,21.0,81,1002.9
2024-09-09,4.3,0.0,35.2,69,1007.8
2024-09-10,5.4,0.0,38.7,63,1016.4
2024-09-11,5.5,0.0,21.1,71,1023.2
2024-09-12,6.7,4.1,20.3,82,1020.6
2024-09-13,5.8,0.0,15.2,69,1013.9
2024-09-14,5.8,0.0,19.4,68,1001.9
2024-09-15,5.9,0.0,20.2,73,1011.2
2024-09-16,6.8,11.6,32.1,77,1004.6
2024-09-17,7.8,11.3,23.5,94,1004.7
2024-09-18,9.0,6.7,23.4,90,1007.8
2024-09-19,6.9,0.0,15.4,71,1029.0
2024-09-20,5.6,0.1,7.6,84,1031.9
2024-09-21,8.2,0.0,12.0,81,1033.4
2024-09-22,6.4,0.0,12.1,87,1027.2
2024-09-23,4.5,0.0,10.4,82,1023.0
2024-09-24,3.8,0.0,22.9,84,1019.8
2024-09-25,3.9,0.0,23.1,73,1016.5
2024-09-26,3.3,0.1,11.1,78,1017.5
2024-09-27,5.5,1.2,8.9,87,1015.5
2024-09-28,5.2,4.3,16.7,90,1011.7
2024-09-29,5.3,4.9,16.9,92,1005.5
2024-09-30,2.3,0.0,18.5,77,1017.2
2024-10-01,6.8,1.4,17.2,87,1019.5
2024-10-02,7.9,4.3,16.6,89,1017.4
2024-10-03,6.6,7.6,15.9,87,1017.1
2024-10-04,4.2,0.0,15.9,74,1015.7
2024-10-05,3.8,0.0,10.1,71,1016.9
2024-10-06,2.4,0.0,9.7,73,1020.0
2024-10-07,1.3,0.0,13.3,72,1021.8
2024-10-08,0.6,3.8,12.1,85,1020.6
2024-10-09,2.4,0.3,14.5,81,1020.0
2024-10-10,0.8,3.1,19.2,80,1012.8
2024-10-11,-0.7,0.0,17.0,69,1014.4
2024-10-12,-1.8,0.0,11.3,62,1012.4
2024-10-13,-0.6,0.0,18.2,56,1008.2
2024-10-14,0.6,0.0,10.3,55,1003.5
2024-10-15,4.3,4.5,12.5,87,991.5
2024-10-16,3.2,1.0,7.5,93,988.5
2024-10-17,4.6,4.8,20.3,93,988.7
2024-10-18,5.3,8.6,30.3,89,971.6
2024-10-19,5.5,4.5,27.3,90,970.9
2024-10-20,4.7,0.8,19.3,86,982.5
2024-10-21,2.2,5.9,19.8,95,983.3
2024-10-22,1.1,1.0,22.9,82,997.2
2024-10-23,4.5,4.7,27.4,88,986.4
2024-10-24,2.6,2.0,26.8,89,992.2
2024-10-25,3.6,17.9,48.6,83,992.7
2024-10-26,3.3,23.2,35.7,85,985.7
2024-10-27,-1.4,0.2,11.3,84,1001.7
2024-10-28,4.4,6.7,33.2,88,1003.9
2024-10-29,4.3,12.4,30.5,92,1005.0
2024-10-30,3.2,5.9,21.2,89,1010.1
2024-10-31,1.2,6.7,29.6,73,1007.0
2024-11-01,1.9,0.0,23.4,69,1019.8
2024-11-02,1.6,2.4,21.0,85,1008.1
2024-11-03,7.6,44.0,36.9,96,1003.1
2024-11-04,8.0,16.4,29.8,97,1006.7
2024-11-05,9.3,23.3,44.2,96,998.0
2024-11-06,4.9,11.0,39.9,78,1002.8
2024-11-07,7.7,18.8,45.8,86,987.6
2024-11-08,6.0,1.4,30.7,84,1008.6
2024-11-09,8.5,13.1,41.7,92,1001.6
2024-11-10,6.9,9.0,36.8,91,999.3
2024-11-11,8.7,15.1,38.9,90,1011.8
2024-11-12,8.1,12.7,45.3,84,1007.2
2024-11-13,6.6,0.9,33.0,78,1024.8
2024-11-14,8.2,5.9,36.9,91,1009.3
2024-11-15,0.9,3.5,58.7,61,999.7
2024-11-16,-0.8,0.0,28.5,67,1020.2
2024-11-17,-3.9,0.0,21.8,66,1024.5
2024-11-18,-4.5,0.0,20.7,69,1026.3
2024-11-19,-4.7,0.0,26.0,66,1030.0
2024-11-20,-4.7,0.0,26.7,65,1029.5
2024-11-21,-7.5,0.0,19.7,61,1016.8
2024-11-22,-4.7,0.0,21.9,56,1009.1
2024-11-23,-5.2,0.0,15.2,61,1003.7
2024-11-24,-3.9,0.0,27.2,66,1002.0
2024-11-25,-3.5,0.0,21.3,71,1007.1
2024-11-26,2.4,0.5,19.0,78,1008.5
2024-11-27,2.8,2.7,30.9,83,1007.5
2024-11-28,-5.8,0.0,26.8,61,1020.1
2024-11-29,-7.5,0.0,13.0,42,1014.5
2024-11-30,-4.3,0.0,32.3,63,1006.1
2024-12-01,-6.1,0.0,32.0,65,1019.7
2024-12-02,-4.0,26.4,54.9,70,1015.0
2024-12-03,0.9,8.2,35.1,88,996.6
2024-12-04,-0.3,3.7,19.9,85,993.2
2024-12-05,-0.2,4.2,16.3,89,988.8
2024-12-06,-5.8,0.0,21.6,79,999.7
2024-12-07,-5.3,0.0,29.9,72,1026.6
2024-12-08,5.8,12.6,53.1,86,1022.6
2024-12-09,5.6,11.4,35.5,85,1017.9
2024-12-10,2.6,0.0,23.4,74,1031.2
2024-12-11,5.2,16.2,40.1,85,1013.0
2024-12-12,3.8,8.5,35.3,85,1005.4
2024-12-13,-2.1,0.0,26.0,70,1020.6
2024-12-14,2.3,5.1,45.9,81,996.8
2024-12-15,0.8,6.1,36.6,77,987.7
2024-12-16,-0.7,1.2,17.0,83,997.2
2024-12-17,-1.5,6.6,15.6,81,998.3
2024-12-18,-3.1,1.2,18.6,86,1000.7
2024-12-19,-2.8,6.8,39.0,84,999.8
2024-12-20,1.9,14.8,23.6,87,985.4
2024-12-21,-0.9,4.6,37.7,88,980.7
2024-12-22,-3.0,1.4,25.6,76,1006.9
2024-12-23,2.6,22.7,67.9,83,985.9
2024-12-24,0.6,5.3,43.8,78,983.3
2024-12-25,-2.2,3.6,45.4,64,983.6
2024-12-26,1.9,16.2,41.6,79,995.0
2024-12-27,0.2,3.5,44.1,74,993.5
2024-12-28,-4.0,0.0,27.7,74,998.6
2024-12-29,-8.6,0.0,19.5,76,1014.2
2024-12-30,-7.5,7.7,25.3,71,1015.5
2024-12-31,-8.1,0.1,23.1,69,1017.2
