DATE,TG,RR,WS,HU,PP
2016-06-22,37.5,0.0,18.8,31,997.9
2016-06-23,36.6,0.0,20.5,39,998.7
2016-06-24,36.3,0.0,21.3,41,997.5
2016-06-25,35.9,0.0,25.5,47,998.5
2016-06-26,36.0,0.0,26.2,44,998.1
2016-06-27,35.1,0.0,22.4,49,996.1
2016-06-28,36.6,0.0,18.1,45,996.2
2016-06-29,37.4,0.0,24.6,47,998.3
2016-06-30,36.9,0.0,22.1,49,997.5
2016-07-01,35.3,0.0,17.3,56,995.1
2016-07-02,34.0,0.0,20.1,66,993.4
2016-07-03,35.4,0.0,20.6,58,993.0
2016-07-04,37.3,0.0,18.2,55,994.0
2016-07-05,36.2,0.0,21.5,59,995.2
2016-07-06,34.9,0.0,24.5,65,996.4
2016-07-07,34.4,0.0,21.0,60,997.7
2016-07-08,34.5,0.0,19.2,56,997.6
2016-07-09,34.9,0.0,23.9,61,996.2
2016-07-10,35.5,0.0,23.9,55,995.5
2016-07-11,34.9,0.0,22.0,59,994.8
2016-07-12,34.7,0.0,22.3,60,995.8
2016-07-13,34.7,0.0,18.1,60,995.9
2016-07-14,37.5,0.0,19.0,49,995.2
2016-07-15,39.3,0.0,20.9,37,995.4
2016-07-16,38.5,0.0,22.0,38,995.0
2016-07-17,38.5,0.0,21.4,43,996.2
2016-07-18,37.9,0.0,23.0,46,997.5
2016-07-19,37.5,0.0,23.2,43,999.0
2016-07-20,37.4,0.0,24.3,43,1000.0
2016-07-21,37.2,0.0,19.3,45,998.6
2016-07-22,36.5,0.0,23.0,48,996.6
2016-07-23,36.9,0.0,20.8,43,994.2
2016-07-24,36.7,0.0,32.5,52,995.8
2016-07-25,36.7,0.0,25.3,50,998.0
2016-07-26,36.1,0.0,22.0,50,998.2
2016-07-27,35.1,0.0,26.4,52,998.6
2016-07-28,34.0,0.0,26.6,54,999.6
2016-07-29,34.9,0.0,20.0,52,999.4
2016-07-30,35.6,0.0,25.1,53,998.3
2016-07-31,35.9,0.0,26.1,56,999.4
2016-08-01,35.7,0.0,22.2,55,998.8
2016-08-02,35.2,0.0,15.1,50,995.3
2016-08-03,38.9,0.0,21.3,34,993.1
2016-08-04,39.3,0.4,28.3,30,995.7
2016-08-05,38.5,1.1,22.1,35,997.3
2016-08-06,37.0,0.3,21.8,46,996.4
2016-08-07,36.9,0.0,27.3,43,996.7
2016-08-08,37.3,0.0,21.7,39,997.6
2016-08-09,37.0,0.0,23.3,47,997.6
2016-08-10,35.8,0.0,21.8,57,997.3
2016-08-11,36.4,0.0,20.6,54,998.0
2016-08-12,38.0,0.0,16.2,38,1000.0
2016-08-13,37.3,0.0,21.5,43,999.9
2016-08-14,34.8,0.0,26.9,59,999.0
2016-08-15,34.7,0.0,26.2,61,998.3
2016-08-16,34.9,0.0,18.6,58,997.3
2016-08-17,37.8,0.0,25.3,31,995.6
2016-08-18,37.2,0.0,27.4,31,996.5
2016-08-19,36.1,0.0,22.3,40,999.4
2016-08-20,33.9,0.0,21.2,49,1000.8
2016-08-21,34.1,0.0,22.3,56,1000.7
2016-08-22,34.7,0.0,25.3,55,1001.1
2016-08-23,35.8,0.0,21.5,43,1000.9
2016-08-24,35.3,0.0,19.8,46,1000.2
2016-08-25,35.5,0.0,18.6,44,1001.9
2016-08-26,35.0,0.0,23.7,45,1003.5
2016-08-27,34.4,0.0,26.3,58,1003.1
2016-08-28,35.0,0.0,20.9,48,1002.3
2016-08-29,35.5,0.0,21.6,46,1002.4
2016-08-30,34.8,0.0,21.5,50,1001.5
2016-08-31,34.4,0.0,26.8,59,1000.7
2016-09-01,33.9,0.0,18.3,58,999.9
2016-09-02,35.3,0.0,14.0,55,999.2
2016-09-03,36.2,0.0,17.9,50,999.7
2016-09-04,36.1,0.0,18.4,51,1001.5
2016-09-05,35.6,0.0,18.6,57,1002.1
2016-09-06,34.9,0.0,16.3,61,1001.4
2016-09-07,35.6,0.0,22.2,50,1000.6
2016-09-08,34.5,0.0,25.6,53,1002.1
2016-09-09,33.8,0.0,21.1,54,1004.4
2016-09-10,33.3,0.0,17.4,57,1004.6
2016-09-11,32.9,0.0,18.8,64,1003.4
2016-09-12,33.6,0.0,19.9,63,1002.5
2016-09-13,33.8,0.0,21.4,59,1003.6
2016-09-14,34.1,0.0,20.7,55,1005.0
2016-09-15,33.6,0.0,26.0,57,1005.2
2016-09-16,32.4,0.0,17.1,68,1004.8
2016-09-17,32.4,0.0,20.1,69,1003.6
2016-09-18,32.6,0.0,18.4,65,1003.1
2016-09-19,33.1,0.0,17.0,58,1003.7
2016-09-20,32.7,0.0,20.2,59,1004.0
2016-09-21,31.8,0.0,16.7,59,1004.6
2016-09-22,32.5,0.0,19.8,62,1005.5
2016-09-23,32.2,0.0,17.7,63,1004.4
2016-09-24,31.9,0.0,16.3,70,1002.6
2016-09-25,32.7,0.0,18.1,68,1003.1
2016-09-26,32.8,0.0,17.5,66,1005.8
2016-09-27,33.0,0.0,21.6,62,1007.5
2016-09-28,32.0,0.0,19.7,70,1006.9
2016-09-29,33.0,0.0,22.4,61,1004.5
2016-09-30,32.0,0.0,28.4,51,1004.3
2016-10-01,31.1,0.0,19.5,58,1005.1
2016-10-02,32.3,0.0,17.4,53,1007.9
2016-10-03,30.6,0.8,20.4,62,1008.0
2016-10-04,30.9,0.2,18.8,57,1006.5
2016-10-05,30.9,0.0,19.9,58,1006.0
2016-10-06,30.8,0.0,16.3,58,1007.2
2016-10-07,30.7,0.0,17.1,62,1008.5
2016-10-08,31.5,1.3,16.7,65,1009.2
2016-10-09,31.5,0.0,22.3,63,1009.2
2016-10-10,32.1,0.0,25.5,50,1008.8
2016-10-11,30.1,0.0,24.5,57,1008.8
2016-10-12,29.6,0.0,16.6,64,1008.4
2016-10-13,29.6,0.0,21.1,67,1008.7
2016-10-14,29.9,0.0,21.7,66,1009.5
2016-10-15,29.3,0.0,24.5,66,1009.9
2016-10-16,29.0,0.0,20.6,63,1010.7
2016-10-17,30.0,0.0,19.2,63,1011.1
2016-10-18,30.2,0.0,21.0,59,1010.9
2016-10-19,30.1,0.0,20.7,56,1010.9
2016-10-20,29.5,0.0,19.3,60,1009.8
2016-10-21,28.3,0.0,15.4,66,1009.6
2016-10-22,28.1,0.0,16.8,68,1010.7
2016-10-23,28.8,0.0,21.6,64,1011.0
2016-10-24,28.6,0.0,21.1,63,1010.8
2016-10-25,29.3,0.0,19.8,55,1010.8
2016-10-26,30.0,0.0,18.1,40,1012.9
2016-10-27,28.8,0.0,19.4,48,1016.1
2016-10-28,28.5,0.0,19.9,57,1015.6
2016-10-29,28.7,0.0,18.8,61,1012.6
2016-10-30,27.7,0.0,16.3,66,1011.8
2016-10-31,28.4,0.0,15.3,65,1014.0
2016-11-01,28.8,0.0,20.5,60,1014.4
2016-11-02,28.8,0.0,17.4,56,1013.9
2016-11-03,28.2,0.0,19.0,58,1015.9
2016-11-04,27.4,0.0,17.4,72,1015.7
2016-11-05,26.8,0.0,14.8,72,1013.4
2016-11-06,27.4,0.0,16.9,67,1013.5
2016-11-07,27.2,0.0,23.7,69,1015.9
2016-11-08,26.9,0.0,29.0,53,1016.9
2016-11-09,26.3,0.0,11.2,53,1016.7
2016-11-10,25.5,0.0,16.8,61,1015.5
2016-11-11,26.4,0.0,19.3,49,1014.8
2016-11-12,25.9,0.0,17.0,41,1016.2
2016-11-13,25.4,0.0,15.0,43,1017.8
2016-11-14,25.3,0.0,14.2,57,1017.8
2016-11-15,24.4,0.0,13.1,75,1015.7
2016-11-16,24.8,0.0,12.7,74,1015.2
2016-11-17,25.6,0.0,15.5,64,1016.9
2016-11-18,24.3,0.0,16.6,70,1016.8
2016-11-19,24.6,0.0,18.2,74,1013.8
2016-11-20,26.0,0.0,17.1,70,1012.1
2016-11-21,25.7,0.0,17.1,62,1013.4
2016-11-22,25.4,0.0,20.6,53,1014.7
2016-11-23,25.0,0.0,17.7,61,1013.9
2016-11-24,25.5,0.0,24.4,55,1013.8
2016-11-25,24.8,0.0,25.7,54,1015.4
2016-11-26,24.3,0.0,19.0,51,1016.6
2016-11-27,24.0,0.0,19.6,59,1016.7
2016-11-28,23.7,0.0,19.3,63,1016.9
2016-11-29,24.8,0.0,21.6,66,1017.4
2016-11-30,24.5,0.0,17.2,64,1017.6
2016-12-01,25.1,0.0,15.9,68,1017.0
2016-12-02,24.8,0.0,19.0,71,1017.3
2016-12-03,24.9,0.0,19.5,72,1018.5
2016-12-04,26.0,0.0,15.8,76,1017.3
2016-12-05,25.2,0.0,14.8,72,1015.8
2016-12-06,23.8,0.0,13.8,73,1015.5
2016-12-07,23.7,0.0,16.8,82,1017.1
2016-12-08,24.4,0.0,18.7,75,1016.9
2016-12-09,23.8,0.0,27.2,63,1015.1
2016-12-10,22.2,0.0,35.1,50,1015.6
2016-12-11,21.4,0.0,31.6,54,1015.7
2016-12-12,21.4,0.0,31.4,53,1016.6
2016-12-13,21.1,0.0,9.8,55,1016.2
2016-12-14,20.0,0.0,10.4,66,1016.3
2016-12-15,21.5,0.0,13.0,62,1017.0
2016-12-16,21.3,0.0,17.9,70,1019.0
2016-12-17,20.9,0.0,21.4,66,1019.3
2016-12-18,22.0,0.0,24.8,65,1018.5
2016-12-19,21.1,0.0,20.9,63,1019.4
2016-12-20,20.4,0.0,13.3,70,1017.5
2016-12-21,20.8,0.0,16.6,68,1019.2
2016-12-22,21.8,0.0,17.1,77,1019.9
2016-12-23,22.7,0.0,20.4,74,1019.0
2016-12-24,23.6,0.0,20.9,53,1016.4
2016-12-25,23.8,0.0,15.8,48,1016.6
2016-12-26,22.3,0.0,13.7,67,1017.7
2016-12-27,21.9,0.0,14.4,76,1017.0
2016-12-28,21.1,0.0,12.8,84,1016.4
2016-12-29,22.1,0.0,15.6,85,1017.7
2016-12-30,22.3,0.0,12.9,83,1017.4
2016-12-31,21.9,0.0,15.3,82,1016.5
2017-01-01,20.5,0.0,15.5,84,1015.8
2017-01-02,21.1,0.0,14.5,84,1016.6
2017-01-03,21.6,0.0,18.8,82,1017.1
2017-01-04,21.4,0.0,23.1,77,1016.3
2017-01-05,22.2,0.0,33.6,63,1016.2
2017-01-06,20.9,0.0,28.4,57,1016.6
2017-01-07,19.8,0.0,22.7,63,1015.6
2017-01-08,19.7,0.0,15.7,75,1014.1
2017-01-09,18.9,0.0,18.6,80,1015.9
2017-01-10,20.3,0.0,14.1,73,1018.0
2017-01-11,20.2,0.0,15.0,84,1018.3
2017-01-12,21.9,0.0,28.9,72,1014.5
2017-01-13,21.8,0.0,38.2,62,1011.0
2017-01-14,20.1,0.0,42.4,56,1013.0
2017-01-15,19.6,0.0,20.7,66,1016.6
2017-01-16,18.7,0.0,14.5,77,1017.3
2017-01-17,19.8,0.0,18.4,70,1017.7
2017-01-18,19.7,0.0,17.9,68,1018.8
2017-01-19,19.9,0.0,18.8,73,1018.3
2017-01-20,21.5,0.2,21.8,67,1017.2
2017-01-21,21.8,0.0,27.4,62,1017.2
2017-01-22,23.5,0.5,28.9,58,1016.7
2017-01-23,22.0,0.5,25.2,62,1016.1
2017-01-24,20.1,0.2,26.7,57,1017.4
2017-01-25,18.5,0.0,22.5,59,1020.3
2017-01-26,18.6,0.0,23.2,52,1021.0
2017-01-27,19.4,0.0,18.6,58,1017.2
2017-01-28,20.7,0.0,27.4,60,1015.9
2017-01-29,21.6,0.0,27.0,60,1016.5
2017-01-30,19.6,0.0,25.0,67,1018.3
2017-01-31,18.6,0.0,14.8,68,1017.5
2017-02-01,19.3,0.0,10.5,57,1014.9
2017-02-02,19.1,3.6,41.4,58,1015.1
2017-02-03,14.9,0.0,55.4,49,1020.5
2017-02-04,16.7,0.0,19.1,48,1022.3
2017-02-05,16.5,0.0,17.2,63,1021.4
2017-02-06,17.0,0.0,19.6,66,1019.5
2017-02-07,18.6,0.0,30.4,59,1018.8
2017-02-08,18.0,0.0,23.5,67,1020.1
2017-02-09,19.8,0.0,19.9,52,1018.1
2017-02-10,20.3,0.0,15.3,59,1015.2
2017-02-11,20.9,0.0,22.7,56,1014.7
2017-02-12,21.8,3.2,38.3,60,1015.6
2017-02-13,22.7,0.8,32.8,64,1015.8
2017-02-14,23.5,0.0,29.2,55,1018.2
2017-02-15,23.5,2.7,19.8,65,1017.6
2017-02-16,21.8,6.5,28.5,79,1015.5
2017-02-17,23.5,3.4,40.1,68,1012.8
2017-02-18,18.7,4.0,34.5,62,1020.3
2017-02-19,16.9,0.0,25.3,63,1023.3
2017-02-20,18.4,0.8,21.8,66,1019.4
2017-02-21,17.7,0.8,22.0,71,1016.5
2017-02-22,18.1,0.1,18.3,74,1016.5
2017-02-23,19.6,0.0,23.6,71,1015.3
2017-02-24,23.2,0.3,16.2,52,1016.8
2017-02-25,21.2,3.9,25.3,72,1019.6
2017-02-26,18.5,7.3,22.7,83,1017.1
2017-02-27,17.7,0.0,17.7,75,1016.7
2017-02-28,18.9,0.0,16.6,77,1018.5
2017-03-01,19.2,0.0,19.5,84,1017.0
2017-03-02,21.4,0.3,25.9,50,1014.6
2017-03-03,21.9,0.0,16.3,61,1012.7
2017-03-04,22.7,0.3,19.0,62,1011.7
2017-03-05,22.8,0.3,20.7,62,1010.6
2017-03-06,23.2,0.1,24.0,62,1009.9
2017-03-07,20.5,0.0,27.8,64,1010.8
2017-03-08,20.3,0.0,21.1,77,1011.3
2017-03-09,21.7,0.0,25.3,73,1012.0
2017-03-10,22.1,0.0,18.9,54,1013.0
2017-03-11,24.7,0.0,23.5,41,1015.6
2017-03-12,24.5,0.0,24.6,45,1014.3
2017-03-13,25.3,0.0,18.6,43,1013.6
2017-03-14,25.4,0.0,34.5,51,1011.7
2017-03-15,23.9,0.3,24.5,56,1011.6
2017-03-16,25.3,0.0,41.4,48,1012.0
2017-03-17,25.3,0.3,32.3,48,1014.2
2017-03-18,23.9,0.0,19.5,62,1013.3
2017-03-19,28.1,0.0,29.3,39,1009.6
2017-03-20,27.9,1.6,38.5,51,1008.2
2017-03-21,20.3,10.2,27.9,78,1014.0
2017-03-22,20.0,0.0,17.1,73,1014.6
2017-03-23,21.5,1.0,19.7,71,1012.6
2017-03-24,22.0,5.3,35.2,73,1011.7
2017-03-25,23.2,3.4,31.2,75,1010.9
2017-03-26,23.2,1.3,27.3,81,1014.1
2017-03-27,23.1,2.0,28.2,83,1016.1
2017-03-28,22.5,0.0,15.8,87,1014.9
2017-03-29,22.3,0.0,14.7,84,1014.0
2017-03-30,23.6,0.0,16.3,73,1013.6
2017-03-31,24.6,0.0,20.0,64,1013.3
2017-04-01,26.7,0.0,16.0,51,1012.0
2017-04-02,27.7,0.0,18.9,44,1009.2
2017-04-03,27.7,0.0,21.1,52,1008.5
2017-04-04,24.9,0.0,33.9,59,1011.6
2017-04-05,23.7,0.0,33.3,60,1013.1
2017-04-06,23.7,0.0,25.3,61,1013.3
2017-04-07,25.5,0.0,21.3,47,1012.6
2017-04-08,27.4,0.0,18.6,34,1012.8
2017-04-09,28.0,0.0,18.8,30,1012.5
2017-04-10,28.6,0.0,24.0,37,1011.2
2017-04-11,28.8,0.0,23.2,40,1010.8
2017-04-12,29.6,0.0,25.4,38,1010.8
2017-04-13,29.8,0.0,22.0,37,1010.4
2017-04-14,28.7,0.0,25.3,42,1008.5
2017-04-15,28.0,0.0,25.1,41,1006.4
2017-04-16,27.2,0.0,26.6,58,1006.9
2017-04-17,26.6,0.0,23.9,78,1008.5
2017-04-18,27.1,0.0,24.2,75,1009.1
2017-04-19,28.9,0.0,27.5,62,1007.4
2017-04-20,27.6,0.0,33.4,60,1007.5
2017-04-21,26.5,0.0,29.9,61,1006.4
2017-04-22,26.7,0.0,21.7,68,1006.1
2017-04-23,27.9,0.0,21.6,67,1007.1
2017-04-24,28.1,0.0,25.9,55,1006.8
2017-04-25,28.8,0.0,20.9,42,1007.5
2017-04-26,27.9,0.0,26.8,50,1007.6
2017-04-27,28.4,0.0,19.2,67,1007.8
2017-04-28,29.3,0.0,26.2,61,1008.1
2017-04-29,30.5,0.0,25.6,47,1008.5
2017-04-30,31.3,0.0,30.0,43,1008.4
2017-05-01,30.4,0.0,25.0,50,1008.4
2017-05-02,30.0,0.0,20.9,49,1009.0
2017-05-03,31.6,0.0,25.7,42,1008.6
2017-05-04,32.1,0.0,28.1,42,1008.6
2017-05-05,32.7,0.0,31.3,41,1009.0
2017-05-06,33.0,0.0,24.9,32,1009.3
2017-05-07,32.3,0.0,24.7,30,1009.7
2017-05-08,32.6,0.0,25.0,40,1009.1
2017-05-09,31.4,0.0,25.0,49,1006.5
2017-05-10,30.1,0.0,20.3,62,1004.4
2017-05-11,29.6,0.0,23.5,67,1004.8
2017-05-12,29.8,0.0,31.5,65,1006.1
2017-05-13,30.6,0.0,21.1,55,1006.7
2017-05-14,31.0,0.0,27.9,45,1006.1
2017-05-15,30.2,0.0,30.6,49,1005.3
2017-05-16,29.2,0.0,21.3,55,1004.2
2017-05-17,29.2,0.0,24.1,53,1003.2
2017-05-18,30.7,0.0,26.1,54,1004.2
2017-05-19,30.9,0.0,27.3,62,1005.3
2017-05-20,30.9,0.0,23.8,58,1003.7
2017-05-21,32.6,0.0,29.5,49,1000.9
2017-05-22,33.0,0.0,34.7,49,1002.7
2017-05-23,29.6,0.0,21.8,66,1005.8
2017-05-24,29.4,0.0,20.9,66,1006.1
2017-05-25,31.7,0.0,29.2,57,1004.7
2017-05-26,30.6,0.0,28.5,61,1003.8
2017-05-27,29.8,0.0,22.7,65,1003.1
2017-05-28,31.3,0.0,25.9,59,1001.9
2017-05-29,31.4,0.0,26.4,67,1001.2
2017-05-30,31.5,0.0,22.0,70,1000.1
2017-05-31,31.8,0.0,27.2,68,998.4
2017-06-01,32.3,0.0,25.3,68,998.2
2017-06-02,31.5,0.0,19.9,70,999.1
2017-06-03,31.6,0.0,18.0,68,1001.4
2017-06-04,31.4,0.0,23.1,59,1002.1
2017-06-05,31.2,0.0,22.2,66,1001.2
2017-06-06,36.0,0.0,19.9,41,1000.7
2017-06-07,34.6,0.0,24.9,47,1000.8
2017-06-08,33.6,0.0,26.4,48,1000.6
2017-06-09,33.1,0.0,25.8,59,1001.1
2017-06-10,32.2,0.0,24.4,55,1000.7
2017-06-11,32.4,0.0,20.3,49,999.0
2017-06-12,32.7,0.0,19.9,56,998.6
2017-06-13,32.4,0.0,24.6,64,997.4
2017-06-14,34.2,0.0,27.1,55,998.0
2017-06-15,36.5,0.0,29.7,49,999.7
2017-06-16,35.0,0.0,25.0,47,999.3
2017-06-17,34.2,0.0,18.4,55,997.4
2017-06-18,33.4,0.0,22.0,63,996.9
2017-06-19,32.8,0.0,20.7,67,996.6
2017-06-20,33.1,0.0,21.3,67,994.9
2017-06-21,33.0,0.0,23.6,73,995.5
2017-06-22,33.9,0.0,22.8,69,997.5
2017-06-23,34.7,0.0,30.2,57,998.5
2017-06-24,33.6,0.0,21.1,63,998.1
2017-06-25,32.5,0.0,24.5,68,997.4
2017-06-26,32.6,0.0,23.4,67,998.2
2017-06-27,32.7,0.0,22.0,64,997.4
2017-06-28,33.2,0.0,18.0,65,995.3
2017-06-29,35.4,0.0,29.4,58,994.7
2017-06-30,35.5,0.0,28.0,44,994.3
2017-07-01,34.1,0.0,20.6,53,995.7
2017-07-02,33.9,0.0,19.4,61,995.6
2017-07-03,33.6,0.0,21.1,63,996.4
2017-07-04,32.5,0.0,23.9,64,996.6
2017-07-05,33.5,0.0,16.1,55,996.5
2017-07-06,33.5,0.0,20.8,60,995.4
2017-07-07,37.0,0.0,28.8,43,994.5
2017-07-08,37.5,0.0,30.5,48,996.9
2017-07-09,36.0,0.0,22.0,48,997.6
2017-07-10,36.1,0.0,21.4,51,998.1
2017-07-11,35.5,0.0,23.6,43,997.4
2017-07-12,37.6,0.0,31.9,32,995.1
2017-07-13,36.5,0.0,38.5,52,995.3
2017-07-14,36.0,0.0,30.3,53,996.8
2017-07-15,37.1,0.0,23.1,42,997.3
2017-07-16,37.0,0.0,24.8,42,997.2
2017-07-17,35.8,0.0,23.2,50,997.7
2017-07-18,36.1,0.0,23.7,37,996.2
2017-07-19,39.5,0.0,31.0,20,995.1
2017-07-20,36.2,0.0,24.5,41,994.8
2017-07-21,35.6,0.0,25.5,50,996.0
2017-07-22,35.7,0.0,28.5,50,996.5
2017-07-23,35.6,0.0,28.0,56,995.6
2017-07-24,36.4,0.0,29.1,48,995.2
2017-07-25,36.4,0.0,28.7,49,995.3
2017-07-26,36.5,0.0,27.1,49,995.5
2017-07-27,36.9,0.0,24.9,51,997.1
2017-07-28,36.2,0.0,23.3,60,998.6
2017-07-29,34.6,0.0,23.1,63,998.4
2017-07-30,34.1,0.0,20.1,65,998.3
2017-07-31,35.7,0.0,21.7,59,998.4
2017-08-01,35.1,0.0,25.3,67,998.5
2017-08-02,37.8,0.0,22.5,47,998.1
2017-08-03,38.0,0.0,23.0,44,997.4
2017-08-04,36.1,0.0,26.3,54,996.1
2017-08-05,35.1,0.0,26.0,60,995.4
2017-08-06,36.6,0.0,25.1,39,996.6
2017-08-07,37.2,0.0,26.3,36,998.0
2017-08-08,36.7,0.0,28.4,44,999.0
2017-08-09,35.6,0.0,24.7,54,997.8
2017-08-10,36.3,0.0,22.7,47,996.5
2017-08-11,37.2,0.0,19.9,43,997.8
2017-08-12,36.0,0.0,22.7,48,998.3
2017-08-13,35.0,0.0,27.1,57,998.6
2017-08-14,35.7,0.0,27.1,47,999.5
2017-08-15,36.7,0.0,23.8,41,1000.7
2017-08-16,34.7,0.0,21.8,52,1001.8
2017-08-17,34.7,0.0,22.2,54,1001.0
2017-08-18,33.9,0.0,21.2,59,999.9
2017-08-19,34.1,0.0,22.9,66,999.2
2017-08-20,36.6,0.0,26.3,39,999.1
2017-08-21,34.9,0.0,26.2,49,998.0
2017-08-22,35.3,0.0,29.5,50,997.3
2017-08-23,34.9,0.0,27.2,47,1000.1
2017-08-24,33.9,0.0,24.5,58,1001.7
2017-08-25,33.4,0.0,29.3,61,1000.7
2017-08-26,33.2,0.0,25.5,63,999.1
2017-08-27,33.2,0.0,23.6,66,999.0
2017-08-28,34.5,0.0,27.4,40,999.2
2017-08-29,33.7,0.0,25.6,49,999.2
2017-08-30,33.6,0.0,24.7,56,1000.0
2017-08-31,31.9,0.0,20.2,73,999.9
2017-09-01,32.1,0.0,22.2,73,1000.1
2017-09-02,32.6,0.0,28.0,68,1000.4
2017-09-03,32.0,0.0,17.7,63,1000.8
2017-09-04,32.9,0.0,22.4,60,1002.7
2017-09-05,33.9,0.0,22.8,51,1003.6
2017-09-06,34.9,0.0,25.3,49,1002.9
2017-09-07,34.4,0.0,23.7,55,1003.3
2017-09-08,33.9,0.0,27.5,55,1004.6
2017-09-09,32.8,0.0,25.0,65,1004.4
2017-09-10,31.9,0.0,18.0,73,1003.5
2017-09-11,33.8,0.0,21.7,59,1004.6
2017-09-12,33.7,0.0,21.4,54,1006.1
2017-09-13,33.0,0.0,29.5,59,1005.4
2017-09-14,32.9,0.0,22.0,56,1004.7
2017-09-15,32.5,0.0,25.7,58,1004.6
2017-09-16,32.5,0.0,23.2,61,1004.7
2017-09-17,32.6,0.0,26.3,68,1005.1
2017-09-18,32.7,0.0,23.3,66,1005.4
2017-09-19,32.2,0.0,25.5,64,1005.0
2017-09-20,32.4,0.0,29.6,64,1003.6
2017-09-21,34.7,0.0,28.8,18,1002.4
2017-09-22,33.0,0.0,28.5,22,1003.6
2017-09-23,32.7,0.0,20.9,39,1006.2
2017-09-24,31.7,0.0,28.3,55,1007.2
2017-09-25,31.0,0.0,24.2,61,1006.6
2017-09-26,30.4,0.0,21.5,76,1006.5
2017-09-27,30.2,0.0,23.7,75,1007.7
2017-09-28,30.8,0.0,21.2,76,1006.9
2017-09-29,30.7,0.0,16.6,81,1006.1
2017-09-30,31.4,0.0,21.8,75,1007.7
2017-10-01,31.5,0.0,24.9,70,1009.0
2017-10-02,31.7,0.0,23.2,70,1006.9
2017-10-03,31.6,0.0,23.0,74,1006.2
2017-10-04,31.9,0.0,23.1,66,1006.6
2017-10-05,32.1,0.0,25.6,59,1006.7
2017-10-06,31.2,0.0,23.0,67,1008.4
2017-10-07,31.6,0.0,25.5,60,1009.5
2017-10-08,30.7,0.0,21.8,72,1008.6
2017-10-09,30.7,0.0,22.2,72,1007.3
2017-10-10,30.1,0.0,21.1,80,1006.7
2017-10-11,29.5,0.0,16.5,82,1006.4
2017-10-12,30.8,0.0,20.7,67,1007.3
2017-10-13,30.3,0.0,19.1,67,1006.8
2017-10-14,29.5,0.0,17.6,63,1006.6
2017-10-15,29.4,0.0,20.3,67,1007.7
2017-10-16,28.9,0.0,18.6,71,1007.9
2017-10-17,28.5,0.0,20.6,72,1007.6
2017-10-18,28.7,0.0,17.3,74,1009.0
2017-10-19,29.6,0.0,28.4,55,1010.3
2017-10-20,29.9,0.0,24.2,46,1009.9
2017-10-21,28.7,0.0,18.2,60,1008.8
2017-10-22,29.5,0.0,22.0,65,1008.4
2017-10-23,29.6,0.0,19.6,65,1009.8
2017-10-24,29.0,0.0,19.8,62,1012.6
2017-10-25,28.8,0.0,24.5,48,1014.2
2017-10-26,29.3,0.0,21.7,54,1013.4
2017-10-27,29.2,0.0,22.4,70,1012.6
2017-10-28,28.5,0.0,20.8,75,1013.3
2017-10-29,28.4,0.0,21.7,71,1013.4
2017-10-30,28.1,0.0,22.3,69,1013.8
2017-10-31,28.0,0.0,21.3,66,1012.6
2017-11-01,28.1,0.0,22.9,65,1012.8
2017-11-02,28.4,0.0,17.8,51,1013.5
2017-11-03,27.6,0.0,17.1,57,1013.2
2017-11-04,27.0,0.0,23.8,60,1013.9
2017-11-05,26.4,0.0,20.1,57,1014.7
2017-11-06,27.4,0.0,27.7,54,1014.9
2017-11-07,27.7,0.0,22.5,61,1014.5
2017-11-08,27.6,0.0,20.3,67,1014.1
2017-11-09,27.4,0.0,18.9,65,1013.0
2017-11-10,27.1,0.0,20.0,53,1012.6
2017-11-11,26.7,0.0,15.6,56,1013.6
2017-11-12,28.0,0.0,35.9,56,1012.2
2017-11-13,27.3,0.0,32.2,48,1011.0
2017-11-14,25.4,0.0,20.9,56,1011.9
2017-11-15,25.1,0.0,22.7,50,1013.4
2017-11-16,25.1,0.3,17.1,58,1014.4
2017-11-17,24.4,1.4,26.3,62,1015.8
2017-11-18,24.7,0.0,26.1,56,1017.6
2017-11-19,24.5,0.0,24.5,49,1018.5
2017-11-20,23.9,0.0,21.4,38,1017.4
2017-11-21,23.3,0.0,16.9,37,1014.7
2017-11-22,24.1,0.0,21.5,41,1013.2
2017-11-23,24.9,0.0,25.3,52,1012.9
2017-11-24,24.6,1.0,25.0,60,1016.3
2017-11-25,24.7,0.0,31.8,45,1019.1
2017-11-26,23.5,0.0,20.5,55,1018.9
2017-11-27,22.5,0.0,17.8,61,1016.4
2017-11-28,24.9,0.0,27.3,63,1015.4
2017-11-29,23.9,0.0,19.3,59,1016.4
2017-11-30,22.6,0.0,19.5,66,1016.5
2017-12-01,23.6,0.0,15.6,65,1015.0
2017-12-02,24.6,0.0,17.2,72,1015.9
2017-12-03,23.5,0.0,29.4,53,1017.2
2017-12-04,22.4,0.0,26.3,39,1018.9
2017-12-05,20.0,0.0,21.8,42,1018.3
2017-12-06,19.2,0.0,21.3,41,1017.3
2017-12-07,18.8,0.0,16.4,43,1017.2
2017-12-08,20.8,0.1,28.6,56,1017.2
2017-12-09,22.0,0.0,22.5,56,1017.2
2017-12-10,22.2,0.0,15.3,53,1018.5
2017-12-11,21.9,0.0,26.7,61,1018.2
2017-12-12,21.6,0.0,32.8,62,1016.1
2017-12-13,19.9,0.0,24.4,55,1017.2
2017-12-14,20.6,0.0,18.1,55,1017.0
2017-12-15,21.9,0.1,21.6,51,1017.7
2017-12-16,21.1,0.1,37.4,61,1019.0
